it	post	likelihood	prior	r0	a	p	
1800	-67.9646933142486	-64.7266764139391	-3.23801690030951	0.0101877587288611	1.12298845781479	0.0191905809653717	
1900	-68.2027583091813	-64.9637450724266	-3.23901323675474	0.00750085342675381	1.41341834778432	0.0174850772097116	
2000	-67.917742728241	-64.6769463827823	-3.24079634545876	0.00786992662586205	1.51015182244591	0.0197233407326271	
2100	-68.6705536199592	-65.431211631626	-3.23934198833319	0.0135834012366838	0.920321780443192	0.0222544245492618	
2200	-69.8977425653691	-66.6609371986612	-3.23680536670784	0.0128554935753352	0.696598440106028	0.0183280157252098	
2300	-68.1711818050902	-64.9319295676691	-3.23925223742116	0.0120428576972342	1.06637268580962	0.0217736667473002	
2400	-68.3268760293947	-65.0855998984776	-3.24127613091714	0.00993309963494607	1.40138539192267	0.0228557734490144	
2500	-69.4619474955691	-66.2213290292823	-3.24061846628675	0.00561732249334386	1.64179886677303	0.0156605977074663	
2600	-69.7017280373656	-66.4628913322766	-3.23883670508903	0.01502684617415	0.676200076332317	0.021127820691765	
2700	-68.2299368933595	-64.9892581914673	-3.24067870189226	0.0068727856967605	1.5673091588309	0.0180318318120432	
2800	-67.8111365333035	-64.5723400254901	-3.23879650781338	0.00897755895741351	1.28804678930901	0.0190385946145769	
2900	-69.8145353341165	-66.5739222102262	-3.24061312389029	0.0161427986249321	0.767684709583411	0.0239638151842909	
3000	-67.820465733685	-64.5819123133204	-3.23855342036453	0.00984524902887575	1.19871140287724	0.0195624835669383	
3100	-68.0274346422736	-64.7884555888966	-3.23897905337703	0.00790415031835504	1.38211988336407	0.0179886118790179	
